,Time (UTC+10),Regions VIC Trading Price ($/MWh),raw_power,market_dispatch,opening_capacity,closing_capacity,revenue
32147,2019-11-01 17:30:00,101.43,0,0,0,0,0
32148,2019-11-01 18:00:00,101.17,0,0,0,0,0
32149,2019-11-01 18:30:00,103.18,0,0,0,0,0
32150,2019-11-01 19:00:00,94.31,-300,-150,0,135,-14275
32151,2019-11-01 19:30:00,90.0,-300,-150,135,270,-13623
32152,2019-11-01 20:00:00,91.67,-300,-150,270,405,-13875
32153,2019-11-01 20:30:00,90.49,-300,-150,405,540,-13697
32154,2019-11-01 21:00:00,79.07,-88,-44,540,580,-3511
32155,2019-11-01 21:30:00,83.01,0,0,580,580,0
32156,2019-11-01 22:00:00,75.94,0,0,580,580,0
32157,2019-11-01 22:30:00,86.65,0,0,580,580,0
32158,2019-11-01 23:00:00,71.48,0,0,580,580,0
32159,2019-11-01 23:30:00,68.8,0,0,580,580,0
32160,2019-11-02 00:00:00,73.34,0,0,580,580,0
32161,2019-11-02 00:30:00,77.91,0,0,580,580,0
32162,2019-11-02 01:00:00,90.71,0,0,580,580,0
32163,2019-11-02 01:30:00,72.39,0,0,580,580,0
32164,2019-11-02 02:00:00,73.82,0,0,580,580,0
32165,2019-11-02 02:30:00,79.94,0,0,580,580,0
32166,2019-11-02 03:00:00,101.54,0,0,580,580,0
32167,2019-11-02 03:30:00,88.45,0,0,580,580,0
32168,2019-11-02 04:00:00,93.17,0,0,580,580,0
32169,2019-11-02 04:30:00,79.15,0,0,580,580,0
32170,2019-11-02 05:00:00,72.49,0,0,580,580,0
32171,2019-11-02 05:30:00,112.03,300,135,580,430,14988
32172,2019-11-02 06:00:00,87.34,-300,-150,430,565,-13220
32173,2019-11-02 06:30:00,65.05,-33,-16,565,579,-1050
32174,2019-11-02 07:00:00,112.02,300,135,579,429,14987
32175,2019-11-02 07:30:00,111.41,300,135,429,279,14905
32176,2019-11-02 08:00:00,114.25,300,135,279,129,15285
32177,2019-11-02 08:30:00,131.45,286,128,129,0,16674
32178,2019-11-02 09:00:00,146.44,0,0,0,0,0
32179,2019-11-02 09:30:00,128.21,0,0,0,0,0
32180,2019-11-02 10:00:00,73.93,-300,-150,0,135,-11190
32181,2019-11-02 10:30:00,83.15,-300,-150,135,270,-12586
32182,2019-11-02 11:00:00,95.3,-300,-150,270,405,-14425
32183,2019-11-02 11:30:00,102.79,0,0,405,405,0
32184,2019-11-02 12:00:00,85.88,-300,-150,405,540,-12999
32185,2019-11-02 12:30:00,72.1,-88,-44,540,580,-3201
32186,2019-11-02 13:00:00,72.25,0,0,580,580,0
32187,2019-11-02 13:30:00,87.44,0,0,580,580,0
32188,2019-11-02 14:00:00,78.86,0,0,580,580,0
32189,2019-11-02 14:30:00,81.37,0,0,580,580,0
32190,2019-11-02 15:00:00,91.88,0,0,580,580,0
32191,2019-11-02 15:30:00,88.85,0,0,580,580,0
32192,2019-11-02 16:00:00,92.24,0,0,580,580,0
32193,2019-11-02 16:30:00,90.09,0,0,580,580,0
32194,2019-11-02 17:00:00,92.83,0,0,580,580,0
32195,2019-11-02 17:30:00,88.16,0,0,580,580,0
32196,2019-11-02 18:00:00,93.6,0,0,580,580,0
32197,2019-11-02 18:30:00,96.76,0,0,580,580,0
32198,2019-11-02 19:00:00,108.14,0,0,580,580,0
32199,2019-11-02 19:30:00,90.78,0,0,580,580,0
32200,2019-11-02 20:00:00,89.51,0,0,580,580,0
32201,2019-11-02 20:30:00,84.45,0,0,580,580,0
32202,2019-11-02 21:00:00,81.19,0,0,580,580,0
32203,2019-11-02 21:30:00,82.54,0,0,580,580,0
32204,2019-11-02 22:00:00,83.97,0,0,580,580,0
32205,2019-11-02 22:30:00,84.04,0,0,580,580,0
32206,2019-11-02 23:00:00,79.56,0,0,580,580,0
32207,2019-11-02 23:30:00,88.88,0,0,580,580,0
32208,2019-11-03 00:00:00,90.59,0,0,580,580,0
32209,2019-11-03 00:30:00,83.93,0,0,580,580,0
32210,2019-11-03 01:00:00,76.11,0,0,580,580,0
32211,2019-11-03 01:30:00,73.04,0,0,580,580,0
32212,2019-11-03 02:00:00,65.47,0,0,580,580,0
32213,2019-11-03 02:30:00,68.43,0,0,580,580,0
32214,2019-11-03 03:00:00,75.38,0,0,580,580,0
32215,2019-11-03 03:30:00,81.01,0,0,580,580,0
32216,2019-11-03 04:00:00,86.14,0,0,580,580,0
32217,2019-11-03 04:30:00,81.16,0,0,580,580,0
32218,2019-11-03 05:00:00,80.68,0,0,580,580,0
32219,2019-11-03 05:30:00,74.86,0,0,580,580,0
32220,2019-11-03 06:00:00,68.19,0,0,580,580,0
32221,2019-11-03 06:30:00,53.75,0,0,580,580,0
32222,2019-11-03 07:00:00,24.16,0,0,580,580,0
32223,2019-11-03 07:30:00,38.15,0,0,580,580,0
32224,2019-11-03 08:00:00,59.68,0,0,580,580,0
32225,2019-11-03 08:30:00,55.58,0,0,580,580,0
32226,2019-11-03 09:00:00,54.46,0,0,580,580,0
32227,2019-11-03 09:30:00,53.74,0,0,580,580,0
32228,2019-11-03 10:00:00,51.98,0,0,580,580,0
32229,2019-11-03 10:30:00,56.01,0,0,580,580,0
32230,2019-11-03 11:00:00,73.51,0,0,580,580,0
32231,2019-11-03 11:30:00,64.46,0,0,580,580,0
32232,2019-11-03 12:00:00,62.53,0,0,580,580,0
32233,2019-11-03 12:30:00,69.51,0,0,580,580,0
32234,2019-11-03 13:00:00,64.07,0,0,580,580,0
32235,2019-11-03 13:30:00,65.06,0,0,580,580,0
32236,2019-11-03 14:00:00,65.81,0,0,580,580,0
32237,2019-11-03 14:30:00,60.43,0,0,580,580,0
32238,2019-11-03 15:00:00,42.07,0,0,580,580,0
32239,2019-11-03 15:30:00,54.67,0,0,580,580,0
32240,2019-11-03 16:00:00,51.13,0,0,580,580,0
32241,2019-11-03 16:30:00,74.01,0,0,580,580,0
32242,2019-11-03 17:00:00,85.14,0,0,580,580,0
32243,2019-11-03 17:30:00,112.09,300,135,580,430,14996
32244,2019-11-03 18:00:00,89.72,-300,-150,430,565,-13580
32245,2019-11-03 18:30:00,145.58,300,135,565,415,19476
32246,2019-11-03 19:00:00,88.89,-300,-150,415,550,-13455
32247,2019-11-03 19:30:00,85.89,-66,-33,550,580,-2860
32248,2019-11-03 20:00:00,89.13,0,0,580,580,0
32249,2019-11-03 20:30:00,82.8,0,0,580,580,0
32250,2019-11-03 21:00:00,75.07,0,0,580,580,0
32251,2019-11-03 21:30:00,73.01,0,0,580,580,0
32252,2019-11-03 22:00:00,77.36,0,0,580,580,0
32253,2019-11-03 22:30:00,80.89,0,0,580,580,0
32254,2019-11-03 23:00:00,71.47,0,0,580,580,0
32255,2019-11-03 23:30:00,77.15,0,0,580,580,0
32256,2019-11-04 00:00:00,96.29,0,0,580,580,0
32257,2019-11-04 00:30:00,91.34,0,0,580,580,0
32258,2019-11-04 01:00:00,76.55,0,0,580,580,0
32259,2019-11-04 01:30:00,68.78,0,0,580,580,0
32260,2019-11-04 02:00:00,68.13,0,0,580,580,0
32261,2019-11-04 02:30:00,59.77,0,0,580,580,0
32262,2019-11-04 03:00:00,49.01,0,0,580,580,0
32263,2019-11-04 03:30:00,53.54,0,0,580,580,0
32264,2019-11-04 04:00:00,62.63,0,0,580,580,0
32265,2019-11-04 04:30:00,66.95,0,0,580,580,0
32266,2019-11-04 05:00:00,78.85,0,0,580,580,0
32267,2019-11-04 05:30:00,88.38,0,0,580,580,0
32268,2019-11-04 06:00:00,92.53,0,0,580,580,0
32269,2019-11-04 06:30:00,108.57,0,0,580,580,0
32270,2019-11-04 07:00:00,96.57,0,0,580,580,0
32271,2019-11-04 07:30:00,70.93,0,0,580,580,0
32272,2019-11-04 08:00:00,75.34,0,0,580,580,0
32273,2019-11-04 08:30:00,75.57,0,0,580,580,0
32274,2019-11-04 09:00:00,60.74,0,0,580,580,0
32275,2019-11-04 09:30:00,68.85,0,0,580,580,0
32276,2019-11-04 10:00:00,73.7,0,0,580,580,0
32277,2019-11-04 10:30:00,65.39,0,0,580,580,0
32278,2019-11-04 11:00:00,73.3,0,0,580,580,0
32279,2019-11-04 11:30:00,67.85,0,0,580,580,0
32280,2019-11-04 12:00:00,62.0,0,0,580,580,0
32281,2019-11-04 12:30:00,74.86,0,0,580,580,0
32282,2019-11-04 13:00:00,69.55,0,0,580,580,0
32283,2019-11-04 13:30:00,72.43,0,0,580,580,0
32284,2019-11-04 14:00:00,68.25,0,0,580,580,0
32285,2019-11-04 14:30:00,72.31,0,0,580,580,0
32286,2019-11-04 15:00:00,99.83,0,0,580,580,0
32287,2019-11-04 15:30:00,80.37,0,0,580,580,0
32288,2019-11-04 16:00:00,85.34,0,0,580,580,0
32289,2019-11-04 16:30:00,87.03,0,0,580,580,0
32290,2019-11-04 17:00:00,95.52,0,0,580,580,0
32291,2019-11-04 17:30:00,68.42,0,0,580,580,0
32292,2019-11-04 18:00:00,69.87,0,0,580,580,0
32293,2019-11-04 18:30:00,79.18,0,0,580,580,0
32294,2019-11-04 19:00:00,98.56,0,0,580,580,0
32295,2019-11-04 19:30:00,101.37,0,0,580,580,0
32296,2019-11-04 20:00:00,80.15,0,0,580,580,0
32297,2019-11-04 20:30:00,82.08,0,0,580,580,0
32298,2019-11-04 21:00:00,89.4,0,0,580,580,0
32299,2019-11-04 21:30:00,71.46,0,0,580,580,0
32300,2019-11-04 22:00:00,81.07,0,0,580,580,0
32301,2019-11-04 22:30:00,91.34,0,0,580,580,0
32302,2019-11-04 23:00:00,94.61,0,0,580,580,0
32303,2019-11-04 23:30:00,102.29,0,0,580,580,0
32304,2019-11-05 00:00:00,104.07,0,0,580,580,0
32305,2019-11-05 00:30:00,90.79,0,0,580,580,0
32306,2019-11-05 01:00:00,82.39,0,0,580,580,0
32307,2019-11-05 01:30:00,76.74,0,0,580,580,0
32308,2019-11-05 02:00:00,77.58,0,0,580,580,0
32309,2019-11-05 02:30:00,75.24,0,0,580,580,0
32310,2019-11-05 03:00:00,76.82,0,0,580,580,0
32311,2019-11-05 03:30:00,74.12,0,0,580,580,0
32312,2019-11-05 04:00:00,72.97,0,0,580,580,0
32313,2019-11-05 04:30:00,77.09,0,0,580,580,0
32314,2019-11-05 05:00:00,75.3,0,0,580,580,0
32315,2019-11-05 05:30:00,96.08,0,0,580,580,0
32316,2019-11-05 06:00:00,81.47,0,0,580,580,0
32317,2019-11-05 06:30:00,87.82,0,0,580,580,0
32318,2019-11-05 07:00:00,83.33,0,0,580,580,0
32319,2019-11-05 07:30:00,77.83,0,0,580,580,0
32320,2019-11-05 08:00:00,70.24,0,0,580,580,0
32321,2019-11-05 08:30:00,72.97,0,0,580,580,0
32322,2019-11-05 09:00:00,65.05,0,0,580,580,0
32323,2019-11-05 09:30:00,58.01,0,0,580,580,0
32324,2019-11-05 10:00:00,48.11,0,0,580,580,0
32325,2019-11-05 10:30:00,52.92,0,0,580,580,0
32326,2019-11-05 11:00:00,42.7,0,0,580,580,0
32327,2019-11-05 11:30:00,25.89,0,0,580,580,0
32328,2019-11-05 12:00:00,4.38,0,0,580,580,0
32329,2019-11-05 12:30:00,-1.49,0,0,580,580,0
32330,2019-11-05 13:00:00,-50.65,0,0,580,580,0
32331,2019-11-05 13:30:00,-33.51,0,0,580,580,0
32332,2019-11-05 14:00:00,12.98,0,0,580,580,0
32333,2019-11-05 14:30:00,8.07,0,0,580,580,0
32334,2019-11-05 15:00:00,25.91,0,0,580,580,0
32335,2019-11-05 15:30:00,3.05,0,0,580,580,0
32336,2019-11-05 16:00:00,32.64,0,0,580,580,0
32337,2019-11-05 16:30:00,50.06,0,0,580,580,0
32338,2019-11-05 17:00:00,53.28,0,0,580,580,0
32339,2019-11-05 17:30:00,57.12,0,0,580,580,0
32340,2019-11-05 18:00:00,65.37,0,0,580,580,0
32341,2019-11-05 18:30:00,75.12,0,0,580,580,0
32342,2019-11-05 19:00:00,225.7,300,135,580,430,30195
32343,2019-11-05 19:30:00,109.94,0,0,430,430,0
32344,2019-11-05 20:00:00,90.4,-300,-150,430,565,-13683
32345,2019-11-05 20:30:00,84.02,-33,-16,565,579,-1357
32346,2019-11-05 21:00:00,77.21,-2,-1,579,580,-78
32347,2019-11-05 21:30:00,72.21,0,0,580,580,0
32348,2019-11-05 22:00:00,75.8,0,0,580,580,0
32349,2019-11-05 22:30:00,71.74,0,0,580,580,0
32350,2019-11-05 23:00:00,71.15,0,0,580,580,0
32351,2019-11-05 23:30:00,90.2,0,0,580,580,0
32352,2019-11-06 00:00:00,107.06,0,0,580,580,0
32353,2019-11-06 00:30:00,72.28,0,0,580,580,0
32354,2019-11-06 01:00:00,70.6,0,0,580,580,0
32355,2019-11-06 01:30:00,67.19,0,0,580,580,0
32356,2019-11-06 02:00:00,61.33,0,0,580,580,0
32357,2019-11-06 02:30:00,57.61,0,0,580,580,0
32358,2019-11-06 03:00:00,66.94,0,0,580,580,0
32359,2019-11-06 03:30:00,66.58,0,0,580,580,0
32360,2019-11-06 04:00:00,64.53,0,0,580,580,0
32361,2019-11-06 04:30:00,66.97,0,0,580,580,0
32362,2019-11-06 05:00:00,69.37,0,0,580,580,0
32363,2019-11-06 05:30:00,90.32,0,0,580,580,0
32364,2019-11-06 06:00:00,104.47,0,0,580,580,0
32365,2019-11-06 06:30:00,116.13,300,135,580,430,15536
32366,2019-11-06 07:00:00,120.5,300,135,430,280,16121
32367,2019-11-06 07:30:00,87.85,-300,-150,280,415,-13297
32368,2019-11-06 08:00:00,46.94,-300,-150,415,550,-7105
32369,2019-11-06 08:30:00,38.94,-66,-33,550,580,-1297
32370,2019-11-06 09:00:00,40.17,0,0,580,580,0
32371,2019-11-06 09:30:00,9.81,0,0,580,580,0
32372,2019-11-06 10:00:00,-20.98,0,0,580,580,0
32373,2019-11-06 10:30:00,15.71,0,0,580,580,0
32374,2019-11-06 11:00:00,13.15,0,0,580,580,0
32375,2019-11-06 11:30:00,13.63,0,0,580,580,0
32376,2019-11-06 12:00:00,7.18,0,0,580,580,0
32377,2019-11-06 12:30:00,30.16,0,0,580,580,0
32378,2019-11-06 13:00:00,28.1,0,0,580,580,0
32379,2019-11-06 13:30:00,31.7,0,0,580,580,0
32380,2019-11-06 14:00:00,33.66,0,0,580,580,0
32381,2019-11-06 14:30:00,35.89,0,0,580,580,0
32382,2019-11-06 15:00:00,39.56,0,0,580,580,0
32383,2019-11-06 15:30:00,45.75,0,0,580,580,0
32384,2019-11-06 16:00:00,53.62,0,0,580,580,0
32385,2019-11-06 16:30:00,48.32,0,0,580,580,0
32386,2019-11-06 17:00:00,67.67,0,0,580,580,0
32387,2019-11-06 17:30:00,95.18,0,0,580,580,0
32388,2019-11-06 18:00:00,110.28,300,135,580,430,14754
32389,2019-11-06 18:30:00,72.25,-300,-150,430,565,-10936
32390,2019-11-06 19:00:00,101.83,0,0,565,565,0
32391,2019-11-06 19:30:00,101.21,0,0,565,565,0
32392,2019-11-06 20:00:00,66.07,-33,-16,565,579,-1067
32393,2019-11-06 20:30:00,56.49,-2,-1,579,580,-57
32394,2019-11-06 21:00:00,47.24,0,0,580,580,0
32395,2019-11-06 21:30:00,46.9,0,0,580,580,0
32396,2019-11-06 22:00:00,40.52,0,0,580,580,0
32397,2019-11-06 22:30:00,45.52,0,0,580,580,0
32398,2019-11-06 23:00:00,41.51,0,0,580,580,0
32399,2019-11-06 23:30:00,46.61,0,0,580,580,0
32400,2019-11-07 00:00:00,46.5,0,0,580,580,0
32401,2019-11-07 00:30:00,43.69,0,0,580,580,0
32402,2019-11-07 01:00:00,38.28,0,0,580,580,0
32403,2019-11-07 01:30:00,22.96,0,0,580,580,0
32404,2019-11-07 02:00:00,8.22,0,0,580,580,0
32405,2019-11-07 02:30:00,19.13,0,0,580,580,0
32406,2019-11-07 03:00:00,1.97,0,0,580,580,0
32407,2019-11-07 03:30:00,15.42,0,0,580,580,0
32408,2019-11-07 04:00:00,5.9,0,0,580,580,0
32409,2019-11-07 04:30:00,22.06,0,0,580,580,0
32410,2019-11-07 05:00:00,39.63,0,0,580,580,0
32411,2019-11-07 05:30:00,52.3,0,0,580,580,0
32412,2019-11-07 06:00:00,70.28,0,0,580,580,0
32413,2019-11-07 06:30:00,83.64,0,0,580,580,0
32414,2019-11-07 07:00:00,97.03,0,0,580,580,0
32415,2019-11-07 07:30:00,47.22,0,0,580,580,0
32416,2019-11-07 08:00:00,28.05,0,0,580,580,0
32417,2019-11-07 08:30:00,50.07,0,0,580,580,0
32418,2019-11-07 09:00:00,33.92,0,0,580,580,0
32419,2019-11-07 09:30:00,35.19,0,0,580,580,0
32420,2019-11-07 10:00:00,59.32,0,0,580,580,0
32421,2019-11-07 10:30:00,42.22,0,0,580,580,0
32422,2019-11-07 11:00:00,55.93,0,0,580,580,0
32423,2019-11-07 11:30:00,61.09,0,0,580,580,0
32424,2019-11-07 12:00:00,79.94,0,0,580,580,0
32425,2019-11-07 12:30:00,70.93,0,0,580,580,0
32426,2019-11-07 13:00:00,44.76,0,0,580,580,0
32427,2019-11-07 13:30:00,56.08,0,0,580,580,0
32428,2019-11-07 14:00:00,49.22,0,0,580,580,0
32429,2019-11-07 14:30:00,58.56,0,0,580,580,0
32430,2019-11-07 15:00:00,73.88,0,0,580,580,0
32431,2019-11-07 15:30:00,65.7,0,0,580,580,0
32432,2019-11-07 16:00:00,68.51,0,0,580,580,0
32433,2019-11-07 16:30:00,93.28,0,0,580,580,0
32434,2019-11-07 17:00:00,99.1,0,0,580,580,0
32435,2019-11-07 17:30:00,92.4,0,0,580,580,0
32436,2019-11-07 18:00:00,133.43,300,135,580,430,17851
32437,2019-11-07 18:30:00,124.94,300,135,430,280,16715
32438,2019-11-07 19:00:00,144.88,300,135,280,130,19383
32439,2019-11-07 19:30:00,131.79,288,129,130,0,16848
32440,2019-11-07 20:00:00,99.24,-300,-150,0,135,-15021
32441,2019-11-07 20:30:00,93.8,-300,-150,135,270,-14198
32442,2019-11-07 21:00:00,62.34,-300,-150,270,405,-9436
32443,2019-11-07 21:30:00,62.66,-300,-150,405,540,-9484
32444,2019-11-07 22:00:00,53.25,-88,-44,540,580,-2364
32445,2019-11-07 22:30:00,58.75,0,0,580,580,0
32446,2019-11-07 23:00:00,55.29,0,0,580,580,0
32447,2019-11-07 23:30:00,62.53,0,0,580,580,0
32448,2019-11-08 00:00:00,61.11,0,0,580,580,0
32449,2019-11-08 00:30:00,54.88,0,0,580,580,0
32450,2019-11-08 01:00:00,47.0,0,0,580,580,0
32451,2019-11-08 01:30:00,44.58,0,0,580,580,0
32452,2019-11-08 02:00:00,40.63,0,0,580,580,0
32453,2019-11-08 02:30:00,38.95,0,0,580,580,0
32454,2019-11-08 03:00:00,37.72,0,0,580,580,0
32455,2019-11-08 03:30:00,38.45,0,0,580,580,0
32456,2019-11-08 04:00:00,42.62,0,0,580,580,0
32457,2019-11-08 04:30:00,49.58,0,0,580,580,0
32458,2019-11-08 05:00:00,67.57,0,0,580,580,0
32459,2019-11-08 05:30:00,106.93,0,0,580,580,0
32460,2019-11-08 06:00:00,131.93,300,135,580,430,17650
32461,2019-11-08 06:30:00,169.51,300,135,430,280,22678
32462,2019-11-08 07:00:00,180.11,300,135,280,130,24096
32463,2019-11-08 07:30:00,146.54,288,129,130,0,18734
32464,2019-11-08 08:00:00,75.24,-300,-150,0,135,-11388
32465,2019-11-08 08:30:00,113.47,300,135,135,0,15181
32466,2019-11-08 09:00:00,96.65,-300,-150,0,135,-14629
32467,2019-11-08 09:30:00,159.59,300,135,135,0,21351
32468,2019-11-08 10:00:00,57.64,-300,-150,0,135,-8725
32469,2019-11-08 10:30:00,70.39,-300,-150,135,270,-10654
32470,2019-11-08 11:00:00,48.25,-300,-150,270,405,-7303
32471,2019-11-08 11:30:00,38.97,-300,-150,405,540,-5899
32472,2019-11-08 12:00:00,39.88,-88,-44,540,580,-1771
32473,2019-11-08 12:30:00,36.05,0,0,580,580,0
32474,2019-11-08 13:00:00,40.27,0,0,580,580,0
32475,2019-11-08 13:30:00,43.75,0,0,580,580,0
32476,2019-11-08 14:00:00,43.96,0,0,580,580,0
32477,2019-11-08 14:30:00,45.12,0,0,580,580,0
32478,2019-11-08 15:00:00,48.76,0,0,580,580,0
32479,2019-11-08 15:30:00,61.68,0,0,580,580,0
32480,2019-11-08 16:00:00,78.41,0,0,580,580,0
32481,2019-11-08 16:30:00,64.8,0,0,580,580,0
32482,2019-11-08 17:00:00,64.12,0,0,580,580,0
32483,2019-11-08 17:30:00,72.64,0,0,580,580,0
32484,2019-11-08 18:00:00,81.61,0,0,580,580,0
32485,2019-11-08 18:30:00,70.26,0,0,580,580,0
32486,2019-11-08 19:00:00,81.34,0,0,580,580,0
32487,2019-11-08 19:30:00,104.55,0,0,580,580,0
32488,2019-11-08 20:00:00,111.67,300,135,580,430,14940
32489,2019-11-08 20:30:00,113.05,300,135,430,280,15124
32490,2019-11-08 21:00:00,141.37,300,135,280,130,18913
32491,2019-11-08 21:30:00,109.65,0,0,130,130,0
32492,2019-11-08 22:00:00,98.4,-300,-150,130,265,-14894
32493,2019-11-08 22:30:00,99.42,-300,-150,265,400,-15048
32494,2019-11-08 23:00:00,92.23,-300,-150,400,535,-13960
32495,2019-11-08 23:30:00,90.94,-100,-50,535,580,-4588
32496,2019-11-09 00:00:00,93.35,0,0,580,580,0
32497,2019-11-09 00:30:00,88.62,0,0,580,580,0
32498,2019-11-09 01:00:00,81.44,0,0,580,580,0
32499,2019-11-09 01:30:00,83.48,0,0,580,580,0
32500,2019-11-09 02:00:00,72.49,0,0,580,580,0
32501,2019-11-09 02:30:00,59.05,0,0,580,580,0
32502,2019-11-09 03:00:00,55.26,0,0,580,580,0
32503,2019-11-09 03:30:00,66.69,0,0,580,580,0
32504,2019-11-09 04:00:00,60.07,0,0,580,580,0
32505,2019-11-09 04:30:00,62.56,0,0,580,580,0
32506,2019-11-09 05:00:00,68.81,0,0,580,580,0
32507,2019-11-09 05:30:00,51.29,0,0,580,580,0
32508,2019-11-09 06:00:00,86.31,0,0,580,580,0
32509,2019-11-09 06:30:00,90.23,0,0,580,580,0
32510,2019-11-09 07:00:00,90.09,0,0,580,580,0
32511,2019-11-09 07:30:00,88.74,0,0,580,580,0
32512,2019-11-09 08:00:00,89.21,0,0,580,580,0
32513,2019-11-09 08:30:00,45.27,0,0,580,580,0
32514,2019-11-09 09:00:00,22.61,0,0,580,580,0
32515,2019-11-09 09:30:00,104.19,0,0,580,580,0
32516,2019-11-09 10:00:00,61.17,0,0,580,580,0
32517,2019-11-09 10:30:00,57.48,0,0,580,580,0
32518,2019-11-09 11:00:00,42.89,0,0,580,580,0
32519,2019-11-09 11:30:00,58.22,0,0,580,580,0
32520,2019-11-09 12:00:00,50.48,0,0,580,580,0
32521,2019-11-09 12:30:00,50.39,0,0,580,580,0
32522,2019-11-09 13:00:00,36.32,0,0,580,580,0
32523,2019-11-09 13:30:00,43.16,0,0,580,580,0
32524,2019-11-09 14:00:00,44.18,0,0,580,580,0
32525,2019-11-09 14:30:00,32.97,0,0,580,580,0
32526,2019-11-09 15:00:00,56.58,0,0,580,580,0
32527,2019-11-09 15:30:00,60.23,0,0,580,580,0
32528,2019-11-09 16:00:00,70.36,0,0,580,580,0
32529,2019-11-09 16:30:00,87.01,0,0,580,580,0
32530,2019-11-09 17:00:00,87.72,0,0,580,580,0
32531,2019-11-09 17:30:00,85.66,0,0,580,580,0
32532,2019-11-09 18:00:00,77.36,0,0,580,580,0
32533,2019-11-09 18:30:00,88.57,0,0,580,580,0
32534,2019-11-09 19:00:00,90.08,0,0,580,580,0
32535,2019-11-09 19:30:00,89.44,0,0,580,580,0
32536,2019-11-09 20:00:00,90.85,0,0,580,580,0
32537,2019-11-09 20:30:00,92.74,0,0,580,580,0
32538,2019-11-09 21:00:00,88.75,0,0,580,580,0
32539,2019-11-09 21:30:00,77.9,0,0,580,580,0
32540,2019-11-09 22:00:00,71.29,0,0,580,580,0
32541,2019-11-09 22:30:00,67.43,0,0,580,580,0
32542,2019-11-09 23:00:00,66.39,0,0,580,580,0
32543,2019-11-09 23:30:00,69.97,0,0,580,580,0
32544,2019-11-10 00:00:00,87.57,0,0,580,580,0
32545,2019-11-10 00:30:00,85.4,0,0,580,580,0
32546,2019-11-10 01:00:00,71.54,0,0,580,580,0
32547,2019-11-10 01:30:00,75.13,0,0,580,580,0
32548,2019-11-10 02:00:00,70.89,0,0,580,580,0
32549,2019-11-10 02:30:00,78.41,0,0,580,580,0
32550,2019-11-10 03:00:00,61.65,0,0,580,580,0
32551,2019-11-10 03:30:00,48.32,0,0,580,580,0
32552,2019-11-10 04:00:00,39.87,0,0,580,580,0
32553,2019-11-10 04:30:00,46.69,0,0,580,580,0
32554,2019-11-10 05:00:00,39.49,0,0,580,580,0
32555,2019-11-10 05:30:00,39.38,0,0,580,580,0
32556,2019-11-10 06:00:00,45.06,0,0,580,580,0
32557,2019-11-10 06:30:00,51.2,0,0,580,580,0
32558,2019-11-10 07:00:00,67.78,0,0,580,580,0
32559,2019-11-10 07:30:00,66.84,0,0,580,580,0
32560,2019-11-10 08:00:00,42.83,0,0,580,580,0
32561,2019-11-10 08:30:00,46.29,0,0,580,580,0
32562,2019-11-10 09:00:00,51.37,0,0,580,580,0
32563,2019-11-10 09:30:00,44.96,0,0,580,580,0
32564,2019-11-10 10:00:00,41.46,0,0,580,580,0
32565,2019-11-10 10:30:00,35.05,0,0,580,580,0
32566,2019-11-10 11:00:00,39.82,0,0,580,580,0
32567,2019-11-10 11:30:00,49.37,0,0,580,580,0
32568,2019-11-10 12:00:00,59.65,0,0,580,580,0
32569,2019-11-10 12:30:00,32.84,0,0,580,580,0
32570,2019-11-10 13:00:00,39.73,0,0,580,580,0
32571,2019-11-10 13:30:00,44.07,0,0,580,580,0
32572,2019-11-10 14:00:00,40.21,0,0,580,580,0
32573,2019-11-10 14:30:00,49.68,0,0,580,580,0
32574,2019-11-10 15:00:00,65.19,0,0,580,580,0
32575,2019-11-10 15:30:00,52.45,0,0,580,580,0
32576,2019-11-10 16:00:00,69.85,0,0,580,580,0
32577,2019-11-10 16:30:00,120.71,300,135,580,430,16149
32578,2019-11-10 17:00:00,103.65,0,0,430,430,0
32579,2019-11-10 17:30:00,102.76,0,0,430,430,0
32580,2019-11-10 18:00:00,106.75,0,0,430,430,0
32581,2019-11-10 18:30:00,138.23,300,135,430,280,18493
32582,2019-11-10 19:00:00,294.53,300,135,280,130,39404
32583,2019-11-10 19:30:00,293.93,288,129,130,0,37576
32584,2019-11-10 20:00:00,277.47,0,0,0,0,0
32585,2019-11-10 20:30:00,154.63,0,0,0,0,0
32586,2019-11-10 21:00:00,100.35,0,0,0,0,0
32587,2019-11-10 21:30:00,89.57,-300,-150,0,135,-13558
32588,2019-11-10 22:00:00,89.57,-300,-150,135,270,-13558
32589,2019-11-10 22:30:00,106.99,0,0,270,270,0
32590,2019-11-10 23:00:00,97.51,-300,-150,270,405,-14759
32591,2019-11-10 23:30:00,92.53,-300,-150,405,540,-14006
32592,2019-11-11 00:00:00,139.31,300,135,540,390,18638
32593,2019-11-11 00:30:00,75.92,-300,-150,390,525,-11491
32594,2019-11-11 01:00:00,72.49,-122,-61,525,580,-4462
32595,2019-11-11 01:30:00,68.07,0,0,580,580,0
32596,2019-11-11 02:00:00,56.76,0,0,580,580,0
32597,2019-11-11 02:30:00,52.69,0,0,580,580,0
32598,2019-11-11 03:00:00,48.59,0,0,580,580,0
32599,2019-11-11 03:30:00,45.28,0,0,580,580,0
32600,2019-11-11 04:00:00,43.81,0,0,580,580,0
32601,2019-11-11 04:30:00,48.4,0,0,580,580,0
32602,2019-11-11 05:00:00,49.98,0,0,580,580,0
32603,2019-11-11 05:30:00,90.6,0,0,580,580,0
