Time (UTC+10),Regions VIC Trading Price ($/MWh),Regions VIC Trading Total Intermittent Generation (MW),Regions VIC Operational Demand (MW),Time,Hour,Day
2018-06-25 02:30:00,63.17,54.44,4619,02:30:00,2,1
2018-06-25 03:00:00,70.52,44.15,4525,03:00:00,3,1
2018-06-25 03:30:00,65.08,36.23,4417,03:30:00,3,1
2018-06-25 04:00:00,66.41,36.72,4394,04:00:00,4,1
2018-06-25 04:30:00,59.53,41.89,4419,04:30:00,4,1
2018-06-25 05:00:00,61.47,55.34,4488,05:00:00,5,1
2018-06-25 05:30:00,67.01,38.07,4668,05:30:00,5,1
2018-06-25 06:00:00,74.12,32.16,4926,06:00:00,6,1
2018-06-25 06:30:00,95.44,38.12,5449,06:30:00,6,1
2018-06-25 07:00:00,196.29,50.05,5911,07:00:00,7,1
2018-06-25 07:30:00,139.67,38.95,6287,07:30:00,7,1
2018-06-25 08:00:00,234.42,30.32,6693,08:00:00,8,1
2018-06-25 08:30:00,173.92,28.01,6864,08:30:00,8,1
2018-06-25 09:00:00,106.95,15.37,6860,09:00:00,9,1
2018-06-25 09:30:00,98.73,9.89,6842,09:30:00,9,1
2018-06-25 10:00:00,96.87,7.39,6678,10:00:00,10,1
2018-06-25 10:30:00,118.84,13.24,6491,10:30:00,10,1
2018-06-25 11:00:00,97.43,21.97,6341,11:00:00,11,1
2018-06-25 11:30:00,94.02,21.34,6241,11:30:00,11,1
2018-06-25 12:00:00,104.11,12.52,6211,12:00:00,12,1
2018-06-25 12:30:00,110.15,5.45,6176,12:30:00,12,1
2018-06-25 13:00:00,88.76,2.7,6129,13:00:00,13,1
2018-06-25 13:30:00,103.93,4.84,6207,13:30:00,13,1
2018-06-25 14:00:00,104.51,1.5,6230,14:00:00,14,1
2018-06-25 14:30:00,100.0,0.04,6227,14:30:00,14,1
2018-06-25 15:00:00,96.92,0.97,6173,15:00:00,15,1
2018-06-25 15:30:00,96.24,0.15,6193,15:30:00,15,1
2018-06-25 16:00:00,97.94,0.87,6301,16:00:00,16,1
2018-06-25 16:30:00,104.63,0.74,6487,16:30:00,16,1
2018-06-25 17:00:00,102.15,3.37,6721,17:00:00,17,1
2018-06-25 17:30:00,146.99,25.57,6938,17:30:00,17,1
2018-06-25 18:00:00,282.83,27.93,7273,18:00:00,18,1
2018-06-25 18:30:00,301.51,27.11,7255,18:30:00,18,1
2018-06-25 19:00:00,232.31,28.19,7175,19:00:00,19,1
2018-06-25 19:30:00,104.51,28.05,7000,19:30:00,19,1
2018-06-25 20:00:00,134.31,28.22,6855,20:00:00,20,1
2018-06-25 20:30:00,119.74,20.52,6684,20:30:00,20,1
2018-06-25 21:00:00,112.65,0.62,6527,21:00:00,21,1
2018-06-25 21:30:00,97.64,0.67,6348,21:30:00,21,1
2018-06-25 22:00:00,93.9,0.56,6116,22:00:00,22,1
2018-06-25 22:30:00,181.81,0.02,5783,22:30:00,22,1
2018-06-25 23:00:00,94.15,0.15,5542,23:00:00,23,1
2018-06-25 23:30:00,99.19,-0.4,5656,23:30:00,23,1
2018-06-26 00:00:00,116.87,0.04,5638,00:00:00,0,2
2018-06-26 00:30:00,89.8,0.81,5426,00:30:00,0,2
2018-06-26 01:00:00,100.54,1.85,5269,01:00:00,1,2
2018-06-26 01:30:00,74.18,8.63,5080,01:30:00,1,2
2018-06-26 02:00:00,62.2,11.92,4929,02:00:00,2,2
2018-06-26 02:30:00,55.54,18.02,4778,02:30:00,2,2
2018-06-26 03:00:00,54.39,22.64,4634,03:00:00,3,2
2018-06-26 03:30:00,56.68,33.89,4564,03:30:00,3,2
2018-06-26 04:00:00,47.59,42.15,4531,04:00:00,4,2
2018-06-26 04:30:00,58.43,47.37,4544,04:30:00,4,2
2018-06-26 05:00:00,59.27,49.44,4584,05:00:00,5,2
2018-06-26 05:30:00,65.91,53.39,4782,05:30:00,5,2
2018-06-26 06:00:00,68.71,77.45,5051,06:00:00,6,2
2018-06-26 06:30:00,79.54,79.35,5523,06:30:00,6,2
2018-06-26 07:00:00,131.91,68.17,6025,07:00:00,7,2
2018-06-26 07:30:00,84.84,58.88,6382,07:30:00,7,2
2018-06-26 08:00:00,136.32,53.6,6748,08:00:00,8,2
2018-06-26 08:30:00,119.75,57.49,6861,08:30:00,8,2
2018-06-26 09:00:00,99.07,55.3,6828,09:00:00,9,2
2018-06-26 09:30:00,119.72,50.33,6848,09:30:00,9,2
2018-06-26 10:00:00,108.21,46.98,6722,10:00:00,10,2
2018-06-26 10:30:00,94.96,34.82,6604,10:30:00,10,2
2018-06-26 11:00:00,98.35,23.92,6466,11:00:00,11,2
2018-06-26 11:30:00,112.14,12.99,6246,11:30:00,11,2
2018-06-26 12:00:00,109.08,-0.52,6144,12:00:00,12,2
2018-06-26 12:30:00,100.0,0.72,6039,12:30:00,12,2
2018-06-26 13:00:00,88.96,1.06,5881,13:00:00,13,2
2018-06-26 13:30:00,94.48,0.65,5906,13:30:00,13,2
2018-06-26 14:00:00,87.55,0.64,5945,14:00:00,14,2
2018-06-26 14:30:00,93.5,0.53,6016,14:30:00,14,2
2018-06-26 15:00:00,92.97,0.49,5975,15:00:00,15,2
2018-06-26 15:30:00,92.91,1.22,5968,15:30:00,15,2
2018-06-26 16:00:00,95.91,2.25,6102,16:00:00,16,2
2018-06-26 16:30:00,104.37,1.07,6318,16:30:00,16,2
2018-06-26 17:00:00,96.34,0.71,6614,17:00:00,17,2
2018-06-26 17:30:00,166.23,23.83,6945,17:30:00,17,2
2018-06-26 18:00:00,180.8,29.24,7275,18:00:00,18,2
2018-06-26 18:30:00,198.46,32.11,7317,18:30:00,18,2
2018-06-26 19:00:00,150.37,35.54,7260,19:00:00,19,2
2018-06-26 19:30:00,111.61,38.01,7132,19:30:00,19,2
2018-06-26 20:00:00,122.82,33.97,6998,20:00:00,20,2
2018-06-26 20:30:00,102.32,38.36,6830,20:30:00,20,2
2018-06-26 21:00:00,96.66,37.08,6649,21:00:00,21,2
2018-06-26 21:30:00,94.65,20.99,6501,21:30:00,21,2
2018-06-26 22:00:00,84.17,16.31,6296,22:00:00,22,2
2018-06-26 22:30:00,101.07,12.87,5930,22:30:00,22,2
2018-06-26 23:00:00,89.44,9.54,5725,23:00:00,23,2
2018-06-26 23:30:00,99.02,9.8,5817,23:30:00,23,2
2018-06-27 00:00:00,116.03,13.34,5816,00:00:00,0,3
2018-06-27 00:30:00,111.17,27.09,5651,00:30:00,0,3
2018-06-27 01:00:00,109.33,36.72,5460,01:00:00,1,3
2018-06-27 01:30:00,109.17,32.42,5294,01:30:00,1,3
2018-06-27 02:00:00,105.19,29.7,5050,02:00:00,2,3
2018-06-27 02:30:00,97.81,33.12,4892,02:30:00,2,3
2018-06-27 03:00:00,81.82,26.06,4753,03:00:00,3,3
2018-06-27 03:30:00,67.1,20.62,4685,03:30:00,3,3
2018-06-27 04:00:00,63.2,9.04,4653,04:00:00,4,3
2018-06-27 04:30:00,64.15,6.98,4621,04:30:00,4,3
2018-06-27 05:00:00,62.99,9.27,4701,05:00:00,5,3
2018-06-27 05:30:00,68.8,9.28,4907,05:30:00,5,3
2018-06-27 06:00:00,74.97,8.25,5158,06:00:00,6,3
2018-06-27 06:30:00,79.68,12.73,5649,06:30:00,6,3
2018-06-27 07:00:00,92.01,6.38,6192,07:00:00,7,3
2018-06-27 07:30:00,117.81,2.99,6619,07:30:00,7,3
2018-06-27 08:00:00,156.44,11.56,6975,08:00:00,8,3
2018-06-27 08:30:00,182.02,15.19,7125,08:30:00,8,3
2018-06-27 09:00:00,96.86,17.79,7125,09:00:00,9,3
2018-06-27 09:30:00,107.62,20.74,7084,09:30:00,9,3
2018-06-27 10:00:00,104.08,7.56,6950,10:00:00,10,3
2018-06-27 10:30:00,101.32,0.52,6819,10:30:00,10,3
2018-06-27 11:00:00,98.7,0.16,6690,11:00:00,11,3
2018-06-27 11:30:00,87.28,-0.6,6603,11:30:00,11,3
2018-06-27 12:00:00,92.79,-0.42,6545,12:00:00,12,3
2018-06-27 12:30:00,106.99,-0.61,6473,12:30:00,12,3
2018-06-27 13:00:00,106.99,-0.37,6423,13:00:00,13,3
2018-06-27 13:30:00,106.99,-0.22,6465,13:30:00,13,3
2018-06-27 14:00:00,106.59,0.58,6448,14:00:00,14,3
2018-06-27 14:30:00,106.38,3.35,6406,14:30:00,14,3
2018-06-27 15:00:00,105.35,3.29,6386,15:00:00,15,3
2018-06-27 15:30:00,106.99,1.7,6368,15:30:00,15,3
2018-06-27 16:00:00,105.74,2.13,6446,16:00:00,16,3
2018-06-27 16:30:00,106.99,4.48,6586,16:30:00,16,3
2018-06-27 17:00:00,102.33,6.88,6814,17:00:00,17,3
2018-06-27 17:30:00,79.87,25.16,7098,17:30:00,17,3
2018-06-27 18:00:00,111.11,28.7,7453,18:00:00,18,3
2018-06-27 18:30:00,130.64,29.92,7446,18:30:00,18,3
2018-06-27 19:00:00,105.56,28.18,7401,19:00:00,19,3
2018-06-27 19:30:00,96.42,22.59,7305,19:30:00,19,3
2018-06-27 20:00:00,99.63,12.36,7207,20:00:00,20,3
2018-06-27 20:30:00,115.25,6.12,7020,20:30:00,20,3
2018-06-27 21:00:00,97.67,8.75,6880,21:00:00,21,3
2018-06-27 21:30:00,108.83,11.46,6659,21:30:00,21,3
2018-06-27 22:00:00,95.65,14.98,6409,22:00:00,22,3
2018-06-27 22:30:00,90.89,13.3,6103,22:30:00,22,3
2018-06-27 23:00:00,86.3,11.43,5825,23:00:00,23,3
2018-06-27 23:30:00,109.09,11.84,5878,23:30:00,23,3
2018-06-28 00:00:00,122.87,12.53,5863,00:00:00,0,4
2018-06-28 00:30:00,97.76,10.24,5638,00:30:00,0,4
2018-06-28 01:00:00,76.28,7.81,5460,01:00:00,1,4
2018-06-28 01:30:00,91.76,10.94,5314,01:30:00,1,4
2018-06-28 02:00:00,95.3,15.47,5075,02:00:00,2,4
2018-06-28 02:30:00,98.63,13.11,4904,02:30:00,2,4
2018-06-28 03:00:00,97.9,9.52,4762,03:00:00,3,4
2018-06-28 03:30:00,85.75,9.58,4684,03:30:00,3,4
2018-06-28 04:00:00,77.13,6.63,4667,04:00:00,4,4
2018-06-28 04:30:00,62.95,4.37,4674,04:30:00,4,4
2018-06-28 05:00:00,70.35,2.77,4731,05:00:00,5,4
2018-06-28 05:30:00,78.82,2.82,4973,05:30:00,5,4
2018-06-28 06:00:00,98.51,13.67,5249,06:00:00,6,4
2018-06-28 06:30:00,71.59,20.09,5732,06:30:00,6,4
2018-06-28 07:00:00,81.66,16.93,6288,07:00:00,7,4
2018-06-28 07:30:00,87.88,15.63,6695,07:30:00,7,4
2018-06-28 08:00:00,197.3,33.17,7047,08:00:00,8,4
2018-06-28 08:30:00,94.19,43.03,7258,08:30:00,8,4
2018-06-28 09:00:00,86.7,45.04,7292,09:00:00,9,4
2018-06-28 09:30:00,91.51,44.43,7328,09:30:00,9,4
2018-06-28 10:00:00,92.44,32.79,7236,10:00:00,10,4
2018-06-28 10:30:00,192.09,20.09,7070,10:30:00,10,4
2018-06-28 11:00:00,184.91,12.19,6967,11:00:00,11,4
2018-06-28 11:30:00,89.52,4.99,6886,11:30:00,11,4
2018-06-28 12:00:00,84.07,4.34,6777,12:00:00,12,4
2018-06-28 12:30:00,84.56,2.81,6703,12:30:00,12,4
2018-06-28 13:00:00,92.51,1.82,6637,13:00:00,13,4
2018-06-28 13:30:00,94.28,1.58,6661,13:30:00,13,4
2018-06-28 14:00:00,86.92,4.79,6655,14:00:00,14,4
2018-06-28 14:30:00,89.61,16.99,6607,14:30:00,14,4
2018-06-28 15:00:00,88.59,24.03,6594,15:00:00,15,4
2018-06-28 15:30:00,94.02,22.06,6531,15:30:00,15,4
2018-06-28 16:00:00,99.86,20.04,6612,16:00:00,16,4
2018-06-28 16:30:00,97.98,15.29,6751,16:30:00,16,4
2018-06-28 17:00:00,189.21,7.47,6953,17:00:00,17,4
2018-06-28 17:30:00,208.94,6.47,7239,17:30:00,17,4
2018-06-28 18:00:00,286.82,12.2,7515,18:00:00,18,4
2018-06-28 18:30:00,169.38,28.05,7480,18:30:00,18,4
2018-06-28 19:00:00,157.59,31.61,7414,19:00:00,19,4
2018-06-28 19:30:00,105.32,35.84,7305,19:30:00,19,4
2018-06-28 20:00:00,115.12,42.53,7145,20:00:00,20,4
2018-06-28 20:30:00,111.16,44.19,7001,20:30:00,20,4
2018-06-28 21:00:00,107.13,42.15,6878,21:00:00,21,4
2018-06-28 21:30:00,105.27,40.56,6689,21:30:00,21,4
2018-06-28 22:00:00,95.54,59.39,6426,22:00:00,22,4
2018-06-28 22:30:00,108.18,80.59,6106,22:30:00,22,4
2018-06-28 23:00:00,84.57,87.03,5840,23:00:00,23,4
2018-06-28 23:30:00,81.0,91.46,5875,23:30:00,23,4
2018-06-29 00:00:00,78.86,106.72,5841,00:00:00,0,5
2018-06-29 00:30:00,73.8,109.35,5621,00:30:00,0,5
2018-06-29 01:00:00,67.43,96.4,5417,01:00:00,1,5
2018-06-29 01:30:00,81.17,97.3,5220,01:30:00,1,5
2018-06-29 02:00:00,67.06,125.86,5038,02:00:00,2,5
2018-06-29 02:30:00,56.5,134.18,4842,02:30:00,2,5
2018-06-29 03:00:00,59.03,153.21,4737,03:00:00,3,5
2018-06-29 03:30:00,52.4,174.45,4682,03:30:00,3,5
2018-06-29 04:00:00,49.48,176.7,4636,04:00:00,4,5
2018-06-29 04:30:00,51.1,170.14,4640,04:30:00,4,5
2018-06-29 05:00:00,49.05,184.83,4719,05:00:00,5,5
2018-06-29 05:30:00,56.34,203.69,4849,05:30:00,5,5
2018-06-29 06:00:00,62.72,216.67,5131,06:00:00,6,5
2018-06-29 06:30:00,62.64,221.71,5554,06:30:00,6,5
2018-06-29 07:00:00,75.28,229.98,6092,07:00:00,7,5
2018-06-29 07:30:00,82.96,225.65,6457,07:30:00,7,5
2018-06-29 08:00:00,154.85,227.49,6812,08:00:00,8,5
2018-06-29 08:30:00,103.81,237.0,6900,08:30:00,8,5
2018-06-29 09:00:00,86.87,234.31,6930,09:00:00,9,5
2018-06-29 09:30:00,98.56,226.04,6957,09:30:00,9,5
2018-06-29 10:00:00,80.88,237.09,6819,10:00:00,10,5
2018-06-29 10:30:00,84.11,248.07,6677,10:30:00,10,5
2018-06-29 11:00:00,79.87,253.66,6492,11:00:00,11,5
2018-06-29 11:30:00,70.16,264.23,6380,11:30:00,11,5
2018-06-29 12:00:00,73.68,270.81,6361,12:00:00,12,5
2018-06-29 12:30:00,70.32,282.81,6333,12:30:00,12,5
2018-06-29 13:00:00,68.43,280.97,6282,13:00:00,13,5
2018-06-29 13:30:00,64.05,292.05,6339,13:30:00,13,5
2018-06-29 14:00:00,68.62,289.2,6380,14:00:00,14,5
2018-06-29 14:30:00,73.31,324.61,6329,14:30:00,14,5
2018-06-29 15:00:00,75.7,335.58,6291,15:00:00,15,5
2018-06-29 15:30:00,74.55,360.94,6280,15:30:00,15,5
2018-06-29 16:00:00,78.32,373.2,6445,16:00:00,16,5
2018-06-29 16:30:00,83.91,346.52,6502,16:30:00,16,5
2018-06-29 17:00:00,85.72,325.45,6706,17:00:00,17,5
2018-06-29 17:30:00,83.55,344.77,6901,17:30:00,17,5
2018-06-29 18:00:00,90.56,362.56,7114,18:00:00,18,5
2018-06-29 18:30:00,96.85,372.2,7087,18:30:00,18,5
2018-06-29 19:00:00,95.24,389.09,6988,19:00:00,19,5
2018-06-29 19:30:00,83.48,399.13,6825,19:30:00,19,5
2018-06-29 20:00:00,79.2,397.05,6687,20:00:00,20,5
2018-06-29 20:30:00,90.6,379.71,6580,20:30:00,20,5
2018-06-29 21:00:00,86.73,367.67,6457,21:00:00,21,5
2018-06-29 21:30:00,88.09,354.41,6277,21:30:00,21,5
2018-06-29 22:00:00,78.65,347.86,6106,22:00:00,22,5
2018-06-29 22:30:00,80.9,353.44,5915,22:30:00,22,5
2018-06-29 23:00:00,74.46,326.9,5718,23:00:00,23,5
2018-06-29 23:30:00,80.77,291.21,5770,23:30:00,23,5
2018-06-30 00:00:00,83.6,328.77,5700,00:00:00,0,6
2018-06-30 00:30:00,71.12,320.9,5463,00:30:00,0,6
2018-06-30 01:00:00,56.97,307.44,5258,01:00:00,1,6
2018-06-30 01:30:00,50.93,310.2,5088,01:30:00,1,6
2018-06-30 02:00:00,45.56,274.6,4880,02:00:00,2,6
2018-06-30 02:30:00,45.63,211.51,4704,02:30:00,2,6
2018-06-30 03:00:00,40.81,238.33,4562,03:00:00,3,6
2018-06-30 03:30:00,40.93,302.61,4504,03:30:00,3,6
2018-06-30 04:00:00,26.51,315.88,4436,04:00:00,4,6
2018-06-30 04:30:00,30.23,321.25,4414,04:30:00,4,6
2018-06-30 05:00:00,44.69,323.58,4416,05:00:00,5,6
2018-06-30 05:30:00,50.25,302.08,4459,05:30:00,5,6
2018-06-30 06:00:00,50.98,278.72,4525,06:00:00,6,6
2018-06-30 06:30:00,55.69,278.99,4699,06:30:00,6,6
2018-06-30 07:00:00,61.33,294.38,4903,07:00:00,7,6
2018-06-30 07:30:00,64.84,307.19,5052,07:30:00,7,6
2018-06-30 08:00:00,77.74,325.58,5349,08:00:00,8,6
2018-06-30 08:30:00,88.72,359.04,5644,08:30:00,8,6
2018-06-30 09:00:00,93.01,364.13,5795,09:00:00,9,6
2018-06-30 09:30:00,99.45,348.11,5995,09:30:00,9,6
2018-06-30 10:00:00,82.4,347.99,6001,10:00:00,10,6
2018-06-30 10:30:00,79.05,345.45,5957,10:30:00,10,6
2018-06-30 11:00:00,76.09,334.54,5892,11:00:00,11,6
2018-06-30 11:30:00,70.81,324.75,5840,11:30:00,11,6
2018-06-30 12:00:00,62.92,299.84,5787,12:00:00,12,6
2018-06-30 12:30:00,57.8,299.75,5643,12:30:00,12,6
2018-06-30 13:00:00,52.63,296.08,5526,13:00:00,13,6
2018-06-30 13:30:00,59.19,294.1,5448,13:30:00,13,6
2018-06-30 14:00:00,56.22,257.84,5426,14:00:00,14,6
2018-06-30 14:30:00,59.04,235.66,5380,14:30:00,14,6
2018-06-30 15:00:00,58.47,231.67,5374,15:00:00,15,6
2018-06-30 15:30:00,67.55,242.02,5464,15:30:00,15,6
2018-06-30 16:00:00,74.49,231.53,5582,16:00:00,16,6
2018-06-30 16:30:00,73.78,197.53,5682,16:30:00,16,6
2018-06-30 17:00:00,83.61,137.86,5892,17:00:00,17,6
2018-06-30 17:30:00,87.62,129.79,6198,17:30:00,17,6
2018-06-30 18:00:00,92.86,97.98,6490,18:00:00,18,6
2018-06-30 18:30:00,93.64,90.73,6509,18:30:00,18,6
2018-06-30 19:00:00,93.36,81.42,6442,19:00:00,19,6
2018-06-30 19:30:00,91.01,68.06,6309,19:30:00,19,6
2018-06-30 20:00:00,93.01,62.48,6206,20:00:00,20,6
2018-06-30 20:30:00,100.92,43.21,6074,20:30:00,20,6
2018-06-30 21:00:00,99.87,50.61,5952,21:00:00,21,6
2018-06-30 21:30:00,85.86,47.94,5892,21:30:00,21,6
2018-06-30 22:00:00,86.8,69.05,5802,22:00:00,22,6
2018-06-30 22:30:00,88.97,59.76,5626,22:30:00,22,6
2018-06-30 23:00:00,96.04,52.87,5514,23:00:00,23,6
2018-06-30 23:30:00,98.27,53.94,5643,23:30:00,23,6
2018-07-01 00:00:00,88.14,58.85,5664,00:00:00,0,7
2018-07-01 00:30:00,92.13,63.39,5506,00:30:00,0,7
2018-07-01 01:00:00,118.96,67.75,5310,01:00:00,1,7
2018-07-01 01:30:00,85.68,73.25,5162,01:30:00,1,7
2018-07-01 02:00:00,85.98,78.48,4957,02:00:00,2,7
2018-07-01 02:30:00,66.41,84.37,4775,02:30:00,2,7
2018-07-01 03:00:00,63.95,83.81,4615,03:00:00,3,7
2018-07-01 03:30:00,63.73,81.54,4524,03:30:00,3,7
2018-07-01 04:00:00,64.12,79.57,4451,04:00:00,4,7
2018-07-01 04:30:00,65.24,79.87,4403,04:30:00,4,7
2018-07-01 05:00:00,61.3,82.86,4395,05:00:00,5,7
2018-07-01 05:30:00,59.7,86.47,4439,05:30:00,5,7
2018-07-01 06:00:00,61.46,82.91,4510,06:00:00,6,7
2018-07-01 06:30:00,64.7,76.31,4623,06:30:00,6,7
2018-07-01 07:00:00,69.68,84.71,4782,07:00:00,7,7
2018-07-01 07:30:00,62.3,83.77,4856,07:30:00,7,7
2018-07-01 08:00:00,78.84,74.43,5111,08:00:00,8,7
2018-07-01 08:30:00,89.95,74.71,5331,08:30:00,8,7
2018-07-01 09:00:00,93.08,69.8,5471,09:00:00,9,7
2018-07-01 09:30:00,105.11,58.54,5496,09:30:00,9,7
2018-07-01 10:00:00,102.74,49.91,5441,10:00:00,10,7
2018-07-01 10:30:00,97.3,41.56,5336,10:30:00,10,7
2018-07-01 11:00:00,84.8,41.05,5145,11:00:00,11,7
2018-07-01 11:30:00,67.51,40.83,4998,11:30:00,11,7
2018-07-01 12:00:00,61.22,48.06,4880,12:00:00,12,7
2018-07-01 12:30:00,60.33,47.77,4804,12:30:00,12,7
2018-07-01 13:00:00,56.95,47.8,4765,13:00:00,13,7
2018-07-01 13:30:00,54.66,41.86,4789,13:30:00,13,7
2018-07-01 14:00:00,61.42,30.14,4825,14:00:00,14,7
2018-07-01 14:30:00,58.36,14.25,4824,14:30:00,14,7
2018-07-01 15:00:00,58.08,7.44,4847,15:00:00,15,7
2018-07-01 15:30:00,64.78,4.99,4946,15:30:00,15,7
2018-07-01 16:00:00,72.85,4.81,5104,16:00:00,16,7
2018-07-01 16:30:00,82.94,14.95,5342,16:30:00,16,7
2018-07-01 17:00:00,93.33,20.62,5695,17:00:00,17,7
2018-07-01 17:30:00,163.99,40.33,6067,17:30:00,17,7
2018-07-01 18:00:00,123.75,40.06,6476,18:00:00,18,7
2018-07-01 18:30:00,123.37,45.25,6595,18:30:00,18,7
2018-07-01 19:00:00,103.1,50.4,6589,19:00:00,19,7
2018-07-01 19:30:00,90.01,55.42,6516,19:30:00,19,7
2018-07-01 20:00:00,91.32,51.06,6413,20:00:00,20,7
2018-07-01 20:30:00,89.73,53.0,6295,20:30:00,20,7
2018-07-01 21:00:00,86.36,61.61,6187,21:00:00,21,7
2018-07-01 21:30:00,85.93,48.77,6066,21:30:00,21,7
2018-07-01 22:00:00,82.34,42.68,5890,22:00:00,22,7
2018-07-01 22:30:00,85.64,37.2,5668,22:30:00,22,7
2018-07-01 23:00:00,78.72,37.07,5516,23:00:00,23,7
2018-07-01 23:30:00,83.77,38.77,5586,23:30:00,23,7
2018-07-02 00:00:00,91.74,42.0,5583,00:00:00,0,1
2018-07-02 00:30:00,125.03,49.41,5400,00:30:00,0,1
2018-07-02 01:00:00,90.61,55.66,5259,01:00:00,1,1
2018-07-02 01:30:00,74.55,53.42,5150,01:30:00,1,1
2018-07-02 02:00:00,64.13,46.49,4972,02:00:00,2,1
2018-07-02 02:30:00,56.48,50.3,4790,02:30:00,2,1
2018-07-02 03:00:00,54.25,55.0,4678,03:00:00,3,1
2018-07-02 03:30:00,51.3,54.93,4623,03:30:00,3,1
2018-07-02 04:00:00,49.54,64.69,4585,04:00:00,4,1
2018-07-02 04:30:00,56.26,63.04,4612,04:30:00,4,1
2018-07-02 05:00:00,57.91,59.9,4688,05:00:00,5,1
2018-07-02 05:30:00,59.39,70.27,4881,05:30:00,5,1
2018-07-02 06:00:00,62.49,70.49,5164,06:00:00,6,1
2018-07-02 06:30:00,78.43,84.83,5636,06:30:00,6,1
2018-07-02 07:00:00,87.87,96.15,6120,07:00:00,7,1
2018-07-02 07:30:00,90.97,99.46,6469,07:30:00,7,1
2018-07-02 08:00:00,215.64,99.21,6812,08:00:00,8,1
2018-07-02 08:30:00,122.05,109.9,7066,08:30:00,8,1
2018-07-02 09:00:00,114.43,108.26,7128,09:00:00,9,1
2018-07-02 09:30:00,120.2,96.29,7107,09:30:00,9,1
2018-07-02 10:00:00,100.16,95.71,6864,10:00:00,10,1
2018-07-02 10:30:00,97.33,84.38,6661,10:30:00,10,1
2018-07-02 11:00:00,90.14,95.42,6443,11:00:00,11,1
2018-07-02 11:30:00,87.7,106.21,6213,11:30:00,11,1
2018-07-02 12:00:00,79.59,117.35,6009,12:00:00,12,1
2018-07-02 12:30:00,76.21,142.05,5888,12:30:00,12,1
2018-07-02 13:00:00,72.91,172.41,5818,13:00:00,13,1
2018-07-02 13:30:00,63.13,167.35,5814,13:30:00,13,1
2018-07-02 14:00:00,66.7,143.91,5770,14:00:00,14,1
2018-07-02 14:30:00,70.88,126.86,5781,14:30:00,14,1
2018-07-02 15:00:00,73.84,124.09,5758,15:00:00,15,1
2018-07-02 15:30:00,76.69,122.35,5856,15:30:00,15,1
2018-07-02 16:00:00,89.57,112.47,6021,16:00:00,16,1
2018-07-02 16:30:00,87.03,107.92,6189,16:30:00,16,1
2018-07-02 17:00:00,95.65,97.09,6496,17:00:00,17,1
2018-07-02 17:30:00,101.76,125.78,6885,17:30:00,17,1
2018-07-02 18:00:00,121.16,150.38,7265,18:00:00,18,1
2018-07-02 18:30:00,102.24,183.93,7308,18:30:00,18,1
2018-07-02 19:00:00,94.07,221.45,7277,19:00:00,19,1
2018-07-02 19:30:00,89.17,255.24,7122,19:30:00,19,1
2018-07-02 20:00:00,91.18,297.69,6992,20:00:00,20,1
2018-07-02 20:30:00,87.0,311.55,6847,20:30:00,20,1
2018-07-02 21:00:00,84.12,316.22,6702,21:00:00,21,1
2018-07-02 21:30:00,80.08,302.0,6465,21:30:00,21,1
2018-07-02 22:00:00,74.88,297.22,6274,22:00:00,22,1
2018-07-02 22:30:00,71.58,317.99,6013,22:30:00,22,1
2018-07-02 23:00:00,64.46,335.02,5793,23:00:00,23,1
2018-07-02 23:30:00,62.78,328.93,5840,23:30:00,23,1
2018-07-03 00:00:00,61.45,349.81,5819,00:00:00,0,2
2018-07-03 00:30:00,58.67,353.14,5637,00:30:00,0,2
2018-07-03 01:00:00,44.04,359.73,5451,01:00:00,1,2
2018-07-03 01:30:00,27.95,373.72,5286,01:30:00,1,2
2018-07-03 02:00:00,37.61,371.31,5098,02:00:00,2,2
2018-07-03 02:30:00,27.94,381.08,4910,02:30:00,2,2
2018-07-03 03:00:00,16.16,379.68,4801,03:00:00,3,2
2018-07-03 03:30:00,10.5,373.07,4707,03:30:00,3,2
2018-07-03 04:00:00,10.5,379.07,4622,04:00:00,4,2
2018-07-03 04:30:00,10.5,387.31,4668,04:30:00,4,2
2018-07-03 05:00:00,10.78,376.78,4694,05:00:00,5,2
2018-07-03 05:30:00,29.27,377.37,4872,05:30:00,5,2
2018-07-03 06:00:00,27.51,385.71,5117,06:00:00,6,2
2018-07-03 06:30:00,62.93,379.33,5571,06:30:00,6,2
2018-07-03 07:00:00,75.52,360.08,6076,07:00:00,7,2
2018-07-03 07:30:00,79.72,360.52,6382,07:30:00,7,2
2018-07-03 08:00:00,89.43,362.37,6627,08:00:00,8,2
2018-07-03 08:30:00,89.39,342.8,6840,08:30:00,8,2
2018-07-03 09:00:00,89.8,337.56,6941,09:00:00,9,2
2018-07-03 09:30:00,95.93,335.58,6900,09:30:00,9,2
2018-07-03 10:00:00,84.21,354.69,6710,10:00:00,10,2
2018-07-03 10:30:00,68.7,364.78,6573,10:30:00,10,2
2018-07-03 11:00:00,60.43,369.0,6489,11:00:00,11,2
2018-07-03 11:30:00,56.72,341.34,6438,11:30:00,11,2
2018-07-03 12:00:00,56.84,276.72,6475,12:00:00,12,2
2018-07-03 12:30:00,59.78,293.42,6490,12:30:00,12,2
2018-07-03 13:00:00,48.93,312.64,6392,13:00:00,13,2
2018-07-03 13:30:00,54.06,292.9,6360,13:30:00,13,2
2018-07-03 14:00:00,56.4,291.7,6195,14:00:00,14,2
2018-07-03 14:30:00,55.2,300.6,6082,14:30:00,14,2
